customer_id,signup_date,country,segment
102859,2025-09-01,United Kingdom,Mid-Market
102860,2024-07-15,United Kingdom,SMB
102861,2024-12-28,United Kingdom,Consumer
102862,2025-06-06,United Kingdom,SMB
102863,2024-05-30,United Kingdom,SMB
102864,2025-07-10,United Kingdom,SMB
102865,2025-03-04,United Kingdom,SMB
102866,2025-04-18,United Kingdom,Mid-Market
102867,2024-11-28,United Kingdom,SMB
102868,2025-11-14,Belgium,Mid-Market
102869,2025-07-18,United Kingdom,SMB
102870,2024-05-20,Ireland,Mid-Market
102871,2025-02-10,United Kingdom,Consumer
102872,2025-10-22,United Kingdom,Consumer
102873,2024-07-23,United Kingdom,Mid-Market
102874,2025-01-27,United Kingdom,Mid-Market
102875,2025-07-05,United Kingdom,Consumer
102876,2024-07-18,United Kingdom,Consumer
102877,2025-01-13,United Kingdom,Mid-Market
102878,2025-02-08,United Kingdom,SMB
102879,2024-05-09,United Kingdom,Consumer
102880,2024-05-09,United Kingdom,SMB
102881,2025-02-15,United Kingdom,Consumer
102882,2024-05-10,United Kingdom,SMB
102883,2025-11-24,United Kingdom,SMB
102884,2025-01-17,United Kingdom,Consumer
102885,2025-05-30,United Kingdom,Consumer
102886,2024-10-17,United Kingdom,Mid-Market
102887,2024-08-06,Belgium,Consumer
102888,2024-12-21,United Kingdom,Consumer
102889,2025-06-03,United Kingdom,Mid-Market
102890,2024-10-17,United Kingdom,Consumer
102891,2024-07-25,Norway,Mid-Market
102892,2024-04-15,United Kingdom,SMB
102893,2025-01-31,United Kingdom,Consumer
102894,2025-05-11,Norway,Mid-Market
102895,2025-01-19,United Kingdom,Consumer
102896,2024-07-05,Sweden,SMB
102897,2024-06-29,United Kingdom,SMB
102898,2024-10-02,Ireland,SMB
102899,2024-09-11,United Kingdom,Enterprise
102900,2024-05-28,United Kingdom,Consumer
102901,2025-11-19,Belgium,Mid-Market
102902,2024-08-29,United Kingdom,SMB
102903,2024-07-02,Norway,Mid-Market
102904,2025-03-19,United Kingdom,SMB
102905,2025-08-08,Ireland,Enterprise
102906,2024-12-05,Sweden,Consumer
102907,2025-05-02,United Kingdom,SMB
102908,2024-03-10,Italy,Mid-Market
102909,2025-01-24,United Kingdom,Enterprise
102910,2024-02-18,France,SMB
102911,2024-04-10,United Kingdom,Mid-Market
102912,2025-03-08,United Kingdom,Enterprise
102913,2024-05-29,France,Mid-Market
102914,2024-01-27,United Kingdom,SMB
102915,2024-05-10,United Kingdom,SMB
102916,2025-07-18,United Kingdom,Consumer
102917,2025-03-04,Spain,SMB
102918,2024-10-06,United Kingdom,Consumer
102919,2025-12-12,France,Mid-Market
102920,2024-10-08,Norway,Mid-Market
102921,2025-10-03,United Kingdom,Consumer
102922,2024-09-09,United Kingdom,Mid-Market
102923,2024-01-19,France,SMB
102924,2024-03-21,United Kingdom,SMB
102925,2024-07-19,United Kingdom,Consumer
102926,2024-05-16,France,Mid-Market
102927,2024-04-24,United Kingdom,Consumer
102928,2024-10-07,United Kingdom,Mid-Market
102929,2025-12-14,France,Mid-Market
102930,2024-05-26,United Kingdom,SMB
102931,2024-06-21,United Kingdom,SMB
102932,2025-12-28,United Kingdom,Consumer
102933,2024-05-27,Spain,SMB
102934,2025-08-29,France,Consumer
102935,2025-03-29,United Kingdom,SMB
102936,2025-11-09,United Kingdom,Mid-Market
102937,2025-02-10,United Kingdom,SMB
102938,2025-03-09,United Kingdom,Consumer
102939,2024-06-14,United Kingdom,SMB
102940,2025-02-24,Norway,Mid-Market
102941,2025-05-05,United Kingdom,Consumer
102942,2025-12-22,Netherlands,Enterprise
102943,2024-03-11,United Kingdom,SMB
102944,2024-04-24,United Kingdom,Consumer
102945,2024-01-15,United Kingdom,Mid-Market
102946,2025-07-31,United Kingdom,SMB
102947,2024-03-01,Germany,Mid-Market
102948,2025-10-31,Belgium,Consumer
102949,2024-09-23,Spain,Mid-Market
102950,2024-07-29,United Kingdom,Consumer
102951,2025-12-13,Germany,Consumer
102952,2025-06-10,United Kingdom,Mid-Market
102953,2025-02-04,Italy,SMB
102954,2025-10-11,United Kingdom,Consumer
102955,2025-07-05,United Kingdom,Mid-Market
102956,2025-04-10,United Kingdom,SMB
102957,2024-08-23,United Kingdom,SMB
102958,2025-12-21,United Kingdom,Consumer
102959,2025-06-09,Italy,SMB
102960,2025-11-22,Germany,SMB
102961,2025-12-07,Sweden,SMB
102962,2025-02-05,United Kingdom,SMB
102963,2024-09-18,United Kingdom,Consumer
102964,2025-11-23,United Kingdom,Mid-Market
102965,2025-12-31,United Kingdom,Consumer
102966,2024-03-30,United Kingdom,Consumer
102967,2025-04-11,United Kingdom,Mid-Market
102968,2025-03-16,United Kingdom,Consumer
102969,2025-07-01,United Kingdom,Consumer
102970,2025-12-14,United Kingdom,Consumer
102971,2024-07-03,France,Consumer
102972,2025-12-14,United Kingdom,Mid-Market
102973,2025-04-15,Belgium,Consumer
102974,2024-03-01,United Kingdom,SMB
102975,2025-01-08,Netherlands,Consumer
102976,2024-04-07,France,Mid-Market
102977,2025-11-30,France,Mid-Market
102978,2025-07-11,France,Consumer
102979,2025-10-23,Spain,Enterprise
102980,2025-03-16,United Kingdom,SMB
102981,2024-10-16,United Kingdom,Consumer
102982,2024-11-09,United Kingdom,Consumer
102983,2025-11-23,United Kingdom,Enterprise
102984,2024-04-20,United Kingdom,Consumer
102985,2025-10-08,United Kingdom,Consumer
102986,2024-11-04,United Kingdom,Consumer
102987,2025-03-07,United Kingdom,SMB
102988,2025-05-02,United Kingdom,Mid-Market
102989,2024-03-01,United Kingdom,Consumer
102990,2024-04-18,Germany,Consumer
102991,2024-04-27,Netherlands,SMB
102992,2025-07-23,United Kingdom,SMB
102993,2024-02-26,United Kingdom,SMB
102994,2025-03-22,United Kingdom,Consumer
102995,2024-03-19,United Kingdom,Consumer
102996,2025-07-15,France,Mid-Market
102997,2025-12-15,United Kingdom,SMB
102998,2024-10-29,Sweden,SMB
102999,2024-06-04,United Kingdom,Consumer
103000,2024-11-21,Netherlands,SMB
103001,2025-05-20,United Kingdom,SMB
103002,2025-06-15,United Kingdom,SMB
103003,2025-04-10,Germany,Consumer
103004,2025-03-01,United Kingdom,Mid-Market
103005,2025-04-06,Germany,SMB
103006,2024-06-07,United Kingdom,SMB
103007,2024-05-31,United Kingdom,Consumer
103008,2025-11-11,United Kingdom,Mid-Market
103009,2025-02-27,Germany,Mid-Market
103010,2025-09-21,United Kingdom,SMB
103011,2025-04-02,Spain,SMB
103012,2024-11-28,Germany,Consumer
103013,2025-02-20,France,Consumer
103014,2025-05-20,United Kingdom,Mid-Market
103015,2024-05-16,France,Consumer
103016,2024-12-03,Belgium,Mid-Market
103017,2025-06-12,United Kingdom,Consumer
103018,2024-03-04,United Kingdom,SMB
103019,2024-02-23,United Kingdom,SMB
103020,2024-04-27,United Kingdom,Consumer
103021,2025-03-08,Germany,Consumer
103022,2024-06-23,United Kingdom,Consumer
103023,2024-11-14,United Kingdom,Consumer
103024,2024-04-07,United Kingdom,Consumer
103025,2024-07-01,United Kingdom,Consumer
103026,2024-01-13,United Kingdom,SMB
103027,2025-08-13,Spain,Mid-Market
103028,2024-12-07,United Kingdom,Consumer
103029,2024-05-08,United Kingdom,Mid-Market
103030,2025-01-19,Germany,Consumer
103031,2025-11-13,United Kingdom,Mid-Market
103032,2025-08-25,United Kingdom,SMB
103033,2025-10-08,United Kingdom,SMB
103034,2024-10-23,Norway,Consumer
103035,2024-09-20,France,SMB
103036,2024-08-19,United Kingdom,Consumer
103037,2024-08-11,United Kingdom,SMB
103038,2025-11-03,United Kingdom,Mid-Market
103039,2024-04-10,Ireland,Consumer
103040,2025-09-14,United Kingdom,Mid-Market
103041,2025-10-31,Italy,Consumer
103042,2025-09-08,Germany,SMB
103043,2025-04-03,United Kingdom,Mid-Market
103044,2025-09-17,Germany,Mid-Market
103045,2024-01-24,Sweden,Consumer
103046,2025-08-20,United Kingdom,SMB
103047,2025-01-08,Ireland,SMB
103048,2025-12-01,Italy,Consumer
103049,2024-03-03,United Kingdom,Consumer
103050,2025-11-10,Spain,Consumer
103051,2025-02-23,United Kingdom,Consumer
103052,2024-03-16,Ireland,Mid-Market
103053,2025-01-07,Germany,Mid-Market
103054,2024-01-28,United Kingdom,Consumer
103055,2024-03-01,United Kingdom,Consumer
103056,2025-01-23,United Kingdom,Consumer
103057,2025-08-19,United Kingdom,Consumer
103058,2024-03-20,United Kingdom,Consumer
103059,2024-07-10,United Kingdom,SMB
103060,2024-10-13,United Kingdom,SMB
103061,2025-01-30,United Kingdom,Consumer
103062,2024-01-01,United Kingdom,Mid-Market
103063,2025-04-12,Spain,SMB
103064,2024-12-29,United Kingdom,Mid-Market
103065,2025-12-04,United Kingdom,Enterprise
103066,2024-08-08,United Kingdom,Consumer
103067,2024-12-26,United Kingdom,Consumer
103068,2024-02-29,Germany,SMB
103069,2025-11-01,United Kingdom,Mid-Market
103070,2025-09-01,United Kingdom,SMB
103071,2024-09-16,Sweden,Consumer
103072,2024-12-02,Netherlands,SMB
103073,2025-09-18,France,Enterprise
103074,2024-08-03,Spain,Mid-Market
103075,2024-06-21,Italy,Enterprise
103076,2024-06-25,United Kingdom,Mid-Market
103077,2025-06-01,United Kingdom,Consumer
103078,2024-06-03,United Kingdom,Enterprise
103079,2024-03-05,United Kingdom,SMB
103080,2024-04-30,United Kingdom,Mid-Market
103081,2025-12-21,United Kingdom,Mid-Market
103082,2025-09-30,France,SMB
103083,2025-11-28,Germany,Consumer
103084,2024-07-21,Germany,SMB
103085,2024-11-19,United Kingdom,Consumer
103086,2024-12-24,United Kingdom,SMB
103087,2025-01-17,United Kingdom,Consumer
103088,2024-01-20,United Kingdom,SMB
103089,2025-03-12,Italy,Mid-Market
103090,2024-01-29,Spain,SMB
103091,2024-07-20,Italy,Enterprise
103092,2024-08-01,Spain,SMB
103093,2025-05-08,Sweden,Consumer
103094,2025-10-17,United Kingdom,Mid-Market
103095,2025-05-25,United Kingdom,Consumer
103096,2024-11-14,United Kingdom,Consumer
103097,2025-01-18,United Kingdom,Enterprise
103098,2025-01-09,United Kingdom,Consumer
103099,2024-04-17,United Kingdom,SMB
103100,2025-11-30,Belgium,Enterprise
103101,2025-11-02,United Kingdom,Mid-Market
103102,2024-06-24,Belgium,Consumer
103103,2024-03-25,Germany,SMB
103104,2024-04-30,Ireland,Mid-Market
103105,2025-04-04,France,Consumer
103106,2024-01-22,United Kingdom,Mid-Market
103107,2024-03-16,Ireland,SMB
103108,2025-04-18,United Kingdom,Mid-Market
103109,2024-04-16,Belgium,Consumer
103110,2024-02-20,United Kingdom,SMB
103111,2024-01-16,United Kingdom,Mid-Market
103112,2025-05-30,France,Consumer
103113,2024-09-22,France,Consumer
103114,2024-07-26,United Kingdom,SMB
103115,2025-04-12,Ireland,Mid-Market
103116,2024-05-04,United Kingdom,SMB
103117,2025-01-16,France,Consumer
103118,2024-12-19,United Kingdom,Mid-Market
103119,2025-05-08,United Kingdom,Mid-Market
103120,2025-04-01,United Kingdom,SMB
103121,2025-05-08,United Kingdom,Mid-Market
103122,2024-06-04,United Kingdom,SMB
103123,2024-04-12,United Kingdom,Consumer
103124,2025-01-25,United Kingdom,Mid-Market
103125,2024-02-11,United Kingdom,Mid-Market
103126,2024-11-28,United Kingdom,Consumer
103127,2025-04-02,United Kingdom,SMB
103128,2025-08-23,France,SMB
103129,2025-04-22,Belgium,Mid-Market
103130,2025-12-28,United Kingdom,Consumer
103131,2025-02-10,Italy,SMB
103132,2024-11-22,United Kingdom,Consumer
103133,2024-06-28,United Kingdom,Mid-Market
103134,2025-05-07,France,Mid-Market
103135,2025-08-15,Germany,Mid-Market
103136,2024-08-22,Netherlands,SMB
103137,2024-02-25,United Kingdom,SMB
103138,2024-01-08,Germany,Consumer
103139,2025-04-07,United Kingdom,Mid-Market
103140,2025-04-29,United Kingdom,Mid-Market
103141,2024-03-29,United Kingdom,Consumer
103142,2024-01-17,Norway,SMB
103143,2025-04-23,United Kingdom,Mid-Market
103144,2024-10-17,Netherlands,Mid-Market
103145,2024-11-01,Ireland,SMB
103146,2024-07-10,Germany,Consumer
103147,2025-06-08,France,Consumer
103148,2025-06-28,Spain,SMB
103149,2024-02-08,United Kingdom,Consumer
103150,2024-03-06,United Kingdom,SMB
103151,2025-02-09,United Kingdom,Consumer
103152,2025-03-16,United Kingdom,Consumer
103153,2024-04-15,United Kingdom,SMB
103154,2024-04-25,United Kingdom,Mid-Market
103155,2025-05-13,United Kingdom,Consumer
103156,2024-11-28,United Kingdom,SMB
103157,2024-03-28,United Kingdom,Mid-Market
103158,2025-03-21,Italy,Enterprise
103159,2024-02-23,United Kingdom,SMB
103160,2024-06-17,Norway,SMB
103161,2025-06-05,Sweden,SMB
103162,2024-06-11,United Kingdom,Consumer
103163,2024-02-16,France,Mid-Market
103164,2025-12-02,United Kingdom,Mid-Market
103165,2024-06-13,France,SMB
103166,2025-01-11,United Kingdom,SMB
103167,2025-08-25,United Kingdom,Consumer
103168,2025-12-24,United Kingdom,SMB
103169,2025-08-14,United Kingdom,Consumer
103170,2024-09-05,Norway,Mid-Market
103171,2025-09-16,France,Consumer
103172,2024-01-10,France,Mid-Market
103173,2024-08-26,Norway,Consumer
103174,2024-05-25,France,SMB
103175,2025-01-21,United Kingdom,Consumer
103176,2025-10-13,Spain,SMB
103177,2025-07-19,United Kingdom,SMB
103178,2025-12-30,United Kingdom,Mid-Market
103179,2024-04-10,United Kingdom,SMB
103180,2025-07-03,Belgium,Mid-Market
103181,2025-06-13,United Kingdom,Consumer
103182,2024-11-29,United Kingdom,Consumer
103183,2024-03-12,United Kingdom,Enterprise
103184,2024-03-17,United Kingdom,Consumer
103185,2025-10-29,United Kingdom,Mid-Market
103186,2024-08-03,France,SMB
103187,2025-04-10,Spain,Consumer
103188,2025-11-22,United Kingdom,SMB
103189,2024-12-26,United Kingdom,SMB
103190,2024-06-02,United Kingdom,SMB
103191,2024-12-20,United Kingdom,SMB
103192,2024-06-16,United Kingdom,SMB
103193,2024-05-12,France,SMB
103194,2025-08-15,Ireland,Mid-Market
103195,2024-09-09,United Kingdom,Consumer
103196,2025-05-15,United Kingdom,Consumer
103197,2025-06-15,United Kingdom,SMB
103198,2025-02-05,United Kingdom,SMB
103199,2025-01-30,Belgium,Mid-Market
103200,2024-05-11,Germany,SMB
103201,2025-01-21,Italy,Mid-Market
103202,2025-07-03,Italy,Enterprise
103203,2024-05-22,Ireland,Consumer
103204,2024-06-18,Italy,SMB
103205,2025-05-19,United Kingdom,Consumer
103206,2025-12-18,United Kingdom,Enterprise
103207,2024-10-13,United Kingdom,Consumer
103208,2025-08-28,United Kingdom,SMB
103209,2024-05-13,United Kingdom,Consumer
103210,2025-02-20,United Kingdom,Consumer
103211,2025-11-20,France,SMB
103212,2024-11-18,Germany,Enterprise
103213,2025-01-05,United Kingdom,Consumer
103214,2024-04-23,United Kingdom,SMB
103215,2025-01-20,Germany,Mid-Market
103216,2025-03-04,United Kingdom,Mid-Market
103217,2025-12-18,United Kingdom,Consumer
103218,2024-05-26,United Kingdom,SMB
103219,2024-09-24,United Kingdom,Mid-Market
103220,2025-04-18,United Kingdom,SMB
103221,2025-11-20,Netherlands,Enterprise
103222,2024-06-22,Germany,Consumer
103223,2025-05-22,France,Mid-Market
103224,2025-10-04,United Kingdom,Mid-Market
103225,2025-04-07,Netherlands,SMB
103226,2024-11-07,France,SMB
103227,2024-06-20,United Kingdom,Consumer
103228,2024-07-29,Ireland,SMB
103229,2024-02-07,United Kingdom,Consumer
103230,2024-04-21,United Kingdom,Consumer
103231,2024-11-16,United Kingdom,Consumer
103232,2024-04-12,United Kingdom,SMB
103233,2024-01-08,United Kingdom,Mid-Market
103234,2025-05-21,United Kingdom,SMB
103235,2024-02-21,United Kingdom,Consumer
103236,2024-04-13,Belgium,Consumer
103237,2025-03-11,United Kingdom,Enterprise
103238,2025-11-04,United Kingdom,Consumer
103239,2025-06-13,United Kingdom,SMB
103240,2024-01-24,Italy,Enterprise
103241,2024-05-02,United Kingdom,Consumer
103242,2025-06-25,Italy,SMB
103243,2025-06-19,United Kingdom,Consumer
103244,2024-10-12,United Kingdom,Consumer
103245,2025-11-25,United Kingdom,Consumer
103246,2025-10-11,United Kingdom,Consumer
103247,2025-06-27,Netherlands,SMB
103248,2025-06-30,Spain,Mid-Market
103249,2025-07-27,United Kingdom,SMB
103250,2024-04-18,Sweden,Consumer
103251,2025-05-27,United Kingdom,SMB
103252,2025-11-18,United Kingdom,Consumer
103253,2024-06-13,United Kingdom,SMB
103254,2024-01-11,United Kingdom,SMB
103255,2024-09-20,Netherlands,SMB
103256,2024-07-16,United Kingdom,Consumer
103257,2025-11-24,United Kingdom,SMB
103258,2024-11-21,United Kingdom,SMB
103259,2025-04-28,United Kingdom,SMB
103260,2025-12-18,United Kingdom,SMB
103261,2025-07-30,France,Consumer
103262,2025-07-01,United Kingdom,Mid-Market
103263,2025-12-09,United Kingdom,SMB
103264,2025-05-18,United Kingdom,SMB
103265,2024-06-18,United Kingdom,SMB
103266,2025-06-15,United Kingdom,Mid-Market
103267,2024-08-23,Germany,SMB
103268,2024-08-29,Belgium,SMB
103269,2025-04-16,United Kingdom,SMB
103270,2024-08-18,Belgium,SMB
103271,2024-01-18,United Kingdom,Consumer
103272,2025-12-31,Ireland,SMB
103273,2025-02-21,France,Consumer
103274,2025-05-04,France,Enterprise
103275,2025-08-14,Netherlands,Consumer
103276,2025-04-08,United Kingdom,SMB
103277,2025-03-22,United Kingdom,Consumer
103278,2025-08-01,United Kingdom,Consumer
103279,2024-08-03,United Kingdom,Consumer
103280,2025-08-28,France,Consumer
103281,2025-06-13,United Kingdom,SMB
103282,2024-05-13,United Kingdom,Consumer
103283,2024-04-16,United Kingdom,Consumer
103284,2025-10-05,United Kingdom,SMB
103285,2025-10-16,Ireland,SMB
103286,2025-12-27,Ireland,Consumer
103287,2024-03-14,United Kingdom,SMB
103288,2025-10-16,United Kingdom,Consumer
103289,2025-09-23,United Kingdom,Mid-Market
103290,2025-07-15,United Kingdom,Consumer
103291,2024-12-29,France,SMB
103292,2025-01-06,United Kingdom,Consumer
103293,2024-11-09,United Kingdom,Mid-Market
103294,2024-01-22,United Kingdom,Consumer
103295,2024-12-31,Sweden,SMB
103296,2024-06-22,Germany,SMB
103297,2024-05-26,United Kingdom,SMB
103298,2024-02-10,United Kingdom,SMB
103299,2024-11-30,United Kingdom,Consumer
103300,2024-02-04,Belgium,SMB
103301,2025-09-13,United Kingdom,SMB
103302,2025-10-12,United Kingdom,Consumer
103303,2025-08-08,Norway,SMB
103304,2024-08-08,France,SMB
103305,2024-04-29,United Kingdom,Consumer
103306,2025-01-03,United Kingdom,Mid-Market
103307,2025-05-07,United Kingdom,Consumer
103308,2024-01-16,United Kingdom,Enterprise
103309,2025-09-18,United Kingdom,SMB
103310,2024-11-16,Belgium,Mid-Market
103311,2025-08-22,Belgium,Consumer
103312,2024-02-26,United Kingdom,Mid-Market
103313,2024-11-07,United Kingdom,Consumer
103314,2024-12-01,United Kingdom,Mid-Market
103315,2024-02-05,United Kingdom,Mid-Market
103316,2025-06-01,Germany,Consumer
103317,2025-11-11,United Kingdom,SMB
103318,2025-01-30,United Kingdom,Mid-Market
103319,2024-10-16,United Kingdom,SMB
103320,2025-04-09,United Kingdom,Consumer
103321,2024-09-20,United Kingdom,Enterprise
103322,2024-09-19,France,SMB
103323,2025-07-09,Netherlands,SMB
103324,2025-03-07,United Kingdom,Consumer
103325,2024-07-11,Netherlands,SMB
103326,2024-10-24,United Kingdom,SMB
103327,2025-09-02,Netherlands,SMB
103328,2025-01-21,United Kingdom,Mid-Market
103329,2024-02-25,United Kingdom,SMB
103330,2025-09-18,Belgium,Consumer
103331,2025-06-25,United Kingdom,Consumer
103332,2024-07-14,United Kingdom,SMB
103333,2025-12-06,United Kingdom,Mid-Market
103334,2025-11-26,United Kingdom,SMB
103335,2025-12-28,United Kingdom,SMB
103336,2024-10-03,United Kingdom,Enterprise
103337,2025-11-06,Spain,SMB
103338,2025-08-12,United Kingdom,Consumer
103339,2025-09-28,United Kingdom,Mid-Market
103340,2025-02-03,United Kingdom,SMB
103341,2024-07-22,Netherlands,Consumer
103342,2024-06-14,United Kingdom,Mid-Market
103343,2025-12-07,United Kingdom,SMB
103344,2025-01-02,United Kingdom,Mid-Market
