date,channel,revenue,orders,spend_channel_gbp,cac_proxy_channel
2025-05-28,Organic,2940.02,39,578.27,14.83
2025-05-28,Paid Search,4608.58,58,814.63,14.05
2025-05-28,Paid Social,3262.33,43,532.38,12.38
2025-05-29,Affiliates,1105.42,17,148.17,8.72
2025-05-29,Email,1101.02,15,183.73,12.25
2025-05-29,Organic,2494.68,32,476.12,14.88
2025-05-29,Paid Search,3426.8,48,669.73,13.95
2025-05-29,Paid Social,3541.76,45,497.85,11.06
2025-05-30,Affiliates,849.35,10,198.94,19.89
2025-05-30,Email,1056.65,13,223.81,17.22
2025-05-30,Organic,2589.42,34,621.69,18.28
2025-05-30,Paid Search,3094.4900000000002,50,852.96,17.06
2025-05-30,Paid Social,2206.31,32,589.36,18.42
2025-05-31,Affiliates,624.69,10,151.67,15.17
2025-05-31,Email,998.21,15,277.28,18.49
2025-05-31,Organic,1673.66,27,535.6,19.84
2025-05-31,Paid Search,3305.61,47,796.29,16.94
2025-05-31,Paid Social,2730.88,34,609.07,17.91
2025-06-01,Affiliates,557.03,11,188.01,17.09
2025-06-01,Email,789.53,17,270.63,15.92
2025-06-01,Organic,3553.22,53,757.76,14.3
2025-06-01,Paid Search,4573.59,69,977.11,14.16
2025-06-01,Paid Social,3849.3900000000003,45,655.2,14.56
2025-06-02,Affiliates,350.35,7,131.17,18.74
2025-06-02,Email,1439.9,18,237.75,13.21
2025-06-02,Organic,2891.26,40,530.85,13.27
2025-06-02,Paid Search,4321.74,59,635.38,10.77
2025-06-02,Paid Social,3242.44,45,514.45,11.43
2025-06-03,Affiliates,503.5,10,114.69,11.47
2025-06-03,Email,1292.77,19,162.2,8.54
2025-06-03,Organic,3112.74,43,401.41,9.34
2025-06-03,Paid Search,3822.84,54,563.61,10.44
2025-06-03,Paid Social,3122.46,38,396.5,10.43
2025-06-04,Affiliates,712.22,12,157.54,13.13
2025-06-04,Email,1320.85,19,242.01,12.74
2025-06-04,Organic,2633.77,41,561.65,13.7
2025-06-04,Paid Search,4248.18,52,776.26,14.93
2025-06-04,Paid Social,3504.27,46,545.67,11.86
2025-06-05,Affiliates,1387.96,17,160.48,9.44
2025-06-05,Email,1627.66,22,206.94,9.41
2025-06-05,Organic,2467.13,41,496.23,12.1
2025-06-05,Paid Search,5216.67,69,705.27,10.22
2025-06-05,Paid Social,2965.9500000000003,45,542.68,12.06
2025-06-06,Affiliates,550.83,6,107.86,17.98
2025-06-06,Email,992.61,16,168.83,10.55
2025-06-06,Organic,2040.77,27,406.45,15.05
2025-06-06,Paid Search,2425.49,38,509.62,13.41
2025-06-06,Paid Social,1983.8600000000001,29,370.49,12.78
2025-06-07,Affiliates,1030.3,15,164.54,10.97
2025-06-07,Email,1679.01,18,172.57,9.59
2025-06-07,Organic,2758.41,43,475.57,11.06
2025-06-07,Paid Search,4908.67,63,672.22,10.67
2025-06-07,Paid Social,4610.7,57,521.72,9.15
2025-06-08,Affiliates,576.75,6,133.43,22.24
2025-06-08,Email,813.33,15,192.74,12.85
2025-06-08,Organic,3393.63,42,590.92,14.07
2025-06-08,Paid Search,3942.71,53,728.59,13.75
2025-06-08,Paid Social,2355.47,30,472.31,15.74
2025-06-09,Affiliates,1709.38,27,170.15,6.3
2025-06-09,Email,1327.82,18,266.2,14.79
2025-06-09,Organic,3988.72,54,686.1,12.71
2025-06-09,Paid Search,7243.96,95,957.79,10.08
2025-06-09,Paid Social,4348.83,65,664.14,10.22
2025-06-10,Affiliates,601.52,9,144.41,16.05
2025-06-10,Email,329.98,4,242.31,60.58
2025-06-10,Organic,3722.4900000000002,51,663.3,13.01
2025-06-10,Paid Search,3270.37,53,829.74,15.66
2025-06-10,Paid Social,2833.31,36,567.85,15.77
2025-06-11,Affiliates,660.4499999999999,9,164.18,18.24
2025-06-11,Email,913.61,18,218.22,12.12
2025-06-11,Organic,3392.1,47,496.71,10.57
2025-06-11,Paid Search,3775.06,58,679.6,11.72
2025-06-11,Paid Social,3928.77,45,519.57,11.55
2025-06-12,Affiliates,768.22,7,170.27,24.32
2025-06-12,Email,1091.07,17,300.33,17.67
2025-06-12,Organic,2549.76,39,567.55,14.55
2025-06-12,Paid Search,3367.38,44,754.37,17.14
2025-06-12,Paid Social,3432.76,47,572.28,12.18
2025-06-13,Affiliates,804.41,13,121.87,9.37
2025-06-13,Email,549.6,10,144.16,14.42
2025-06-13,Organic,3337.5099999999998,39,384.92,9.87
2025-06-13,Paid Search,2357.23,40,466.66,11.67
2025-06-13,Paid Social,3183.34,43,368.58,8.57
2025-06-14,Affiliates,1494.15,19,172.08,9.06
2025-06-14,Email,2589.34,33,252.68,7.66
2025-06-14,Organic,2983.35,40,507.54,12.69
2025-06-14,Paid Search,4718.91,64,740.62,11.57
2025-06-14,Paid Social,3227.08,49,505.36,10.31
2025-06-15,Affiliates,932.4200000000001,13,173.63,13.36
2025-06-15,Email,923.4399999999999,14,291.9,20.85
2025-06-15,Organic,2342.34,37,561.15,15.17
2025-06-15,Paid Search,2045.83,34,817.81,24.05
2025-06-15,Paid Social,3322.87,45,671.87,14.93
2025-06-16,Affiliates,348.77,4,137.73,34.43
2025-06-16,Email,869.28,13,214.5,16.5
2025-06-16,Organic,2716.62,38,564.47,14.85
2025-06-16,Paid Search,5327.36,66,776.71,11.77
2025-06-16,Paid Social,2683.48,38,564.47,14.85
2025-06-17,Affiliates,717.8199999999999,13,170.95,13.15
2025-06-17,Email,768.61,14,172.97,12.36
2025-06-17,Organic,2902.87,42,456.55,10.87
2025-06-17,Paid Search,4346.44,60,766.28,12.77
2025-06-17,Paid Social,1732.56,26,444.48,17.1
2025-06-18,Affiliates,1394.6299999999999,16,181.49,11.34
2025-06-18,Email,1658.53,24,192.42,8.02
2025-06-18,Organic,2486.81,28,544.46,19.44
2025-06-18,Paid Search,5759.43,72,750.0,10.42
2025-06-18,Paid Social,3415.25,46,518.22,11.27
2025-06-19,Affiliates,1378.78,14,166.92,11.92
2025-06-19,Email,945.36,17,224.88,13.23
2025-06-19,Organic,2810.94,39,614.36,15.75
2025-06-19,Paid Search,5376.9400000000005,67,769.69,11.49
2025-06-19,Paid Social,3148.56,41,542.49,13.23
2025-06-20,Affiliates,797.72,12,116.43,9.7
2025-06-20,Email,1476.86,23,230.66,10.03
2025-06-20,Organic,3019.94,44,604.1,13.73
2025-06-20,Paid Search,4510.86,62,702.95,11.34
2025-06-20,Paid Social,3109.84,43,542.59,12.62
2025-06-21,Affiliates,902.63,12,176.71,14.73
2025-06-21,Email,2678.48,34,267.74,7.87
2025-06-21,Organic,1927.25,29,690.76,23.82
2025-06-21,Paid Search,5275.04,76,931.72,12.26
2025-06-21,Paid Social,3509.88,49,610.44,12.46
2025-06-22,Affiliates,968.6899999999999,12,211.44,17.62
2025-06-22,Email,1602.66,22,261.19,11.87
2025-06-22,Organic,3143.85,48,656.71,13.68
2025-06-22,Paid Search,5805.72,75,830.84,11.08
2025-06-22,Paid Social,2605.67,43,527.36,12.26
2025-06-23,Affiliates,1081.08,12,166.53,13.88
2025-06-23,Email,1812.17,23,271.2,11.79
2025-06-23,Organic,3987.33,59,592.35,10.04
2025-06-23,Paid Search,7664.36,94,796.94,8.48
2025-06-23,Paid Social,3002.84,38,551.91,14.52
2025-06-24,Affiliates,1086.7,14,207.18,14.8
2025-06-24,Email,1740.56,27,274.37,10.16
2025-06-24,Organic,3029.07,45,705.53,15.68
2025-06-24,Paid Search,4272.98,60,904.32,15.07
2025-06-24,Paid Social,4093.34,57,708.33,12.43
2025-06-25,Affiliates,923.21,13,154.36,11.87
2025-06-25,Email,698.45,15,243.98,16.27
2025-06-25,Organic,2086.56,30,639.83,21.33
2025-06-25,Paid Search,4157.2300000000005,52,891.29,17.14
2025-06-25,Paid Social,2155.83,37,560.17,15.14
2025-06-26,Affiliates,657.53,9,196.65,21.85
2025-06-26,Email,1574.58,22,297.79,13.54
2025-06-26,Organic,3848.1,47,758.52,16.14
2025-06-26,Paid Search,4656.48,69,901.8,13.07
2025-06-26,Paid Social,2931.51,42,654.58,15.59
2025-06-27,Affiliates,1476.67,18,184.69,10.26
2025-06-27,Email,1788.26,26,218.1,8.39
2025-06-27,Organic,3120.76,46,477.45,10.38
2025-06-27,Paid Search,4131.12,57,622.85,10.93
2025-06-27,Paid Social,2156.95,31,461.74,14.89
2025-06-28,Affiliates,1422.58,22,132.76,6.03
2025-06-28,Email,611.44,7,130.94,18.71
2025-06-28,Organic,4361.12,53,487.4,9.2
2025-06-28,Paid Search,5039.68,68,627.44,9.23
2025-06-28,Paid Social,3486.8500000000004,47,440.12,9.36
2025-06-29,Affiliates,1153.2,14,137.29,9.81
2025-06-29,Email,2033.47,29,265.27,9.15
2025-06-29,Organic,3864.11,53,579.4,10.93
2025-06-29,Paid Search,5830.17,77,788.82,10.24
2025-06-29,Paid Social,4177.67,62,556.13,8.97
2025-06-30,Affiliates,625.14,12,144.23,12.02
2025-06-30,Email,1252.9,19,207.86,10.94
2025-06-30,Organic,2249.74,35,509.05,14.54
2025-06-30,Paid Search,4232.81,55,740.24,13.46
2025-06-30,Paid Social,3384.54,46,519.65,11.3
2025-07-01,Affiliates,652.35,10,159.94,15.99
2025-07-01,Email,1442.75,21,311.74,14.84
2025-07-01,Organic,3349.05,50,688.54,13.77
2025-07-01,Paid Search,4777.43,66,908.11,13.76
2025-07-01,Paid Social,4213.54,55,642.46,11.68
2025-07-02,Affiliates,1008.3100000000001,12,120.9,10.08
2025-07-02,Email,1261.3600000000001,16,166.01,10.38
2025-07-02,Organic,3372.14,47,424.05,9.02
2025-07-02,Paid Search,5288.13,66,649.61,9.84
2025-07-02,Paid Social,3731.94,50,443.9,8.88
2025-07-03,Affiliates,840.88,12,149.89,12.49
2025-07-03,Email,926.8299999999999,15,221.58,14.77
2025-07-03,Organic,4072.16,53,564.82,10.66
2025-07-03,Paid Search,4554.81,58,701.68,12.1
2025-07-03,Paid Social,2799.18,44,534.41,12.15
2025-07-04,Affiliates,1353.04,20,149.88,7.49
2025-07-04,Email,2340.15,31,259.94,8.39
2025-07-04,Organic,3260.59,46,576.09,12.52
2025-07-04,Paid Search,5213.46,73,814.95,11.16
2025-07-04,Paid Social,3481.57,39,540.96,13.87
2025-07-05,Affiliates,993.5799999999999,13,127.79,9.83
2025-07-05,Email,1252.77,17,238.69,14.04
2025-07-05,Organic,3907.72,51,573.83,11.25
2025-07-05,Paid Search,4792.99,68,841.45,12.37
2025-07-05,Paid Social,3797.05,49,629.28,12.84
2025-07-06,Affiliates,903.29,14,157.49,11.25
2025-07-06,Email,1761.96,25,231.6,9.26
2025-07-06,Organic,4378.33,70,602.15,8.6
2025-07-06,Paid Search,5726.2,76,752.69,9.9
2025-07-06,Paid Social,4270.06,55,572.04,10.4
2025-07-07,Affiliates,1726.04,22,179.06,8.14
2025-07-07,Email,1182.24,17,237.2,13.95
2025-07-07,Organic,3066.37,45,551.14,12.25
2025-07-07,Paid Search,5637.7,67,820.9,12.25
2025-07-07,Paid Social,3856.03,50,537.19,10.74
2025-07-08,Affiliates,839.1899999999999,13,185.59,14.28
2025-07-08,Email,1407.47,22,244.88,11.13
2025-07-08,Organic,2894.91,45,647.0,14.38
2025-07-08,Paid Search,4516.72,69,889.3,12.89
2025-07-08,Paid Social,5640.46,64,610.91,9.55
2025-07-09,Affiliates,728.78,9,164.25,18.25
2025-07-09,Email,1546.8899999999999,24,243.64,10.15
2025-07-09,Organic,2801.43,45,709.02,15.76
2025-07-09,Paid Search,3914.58,56,933.49,16.67
2025-07-09,Paid Social,3556.41,56,687.12,12.27
2025-07-10,Affiliates,613.96,8,137.11,17.14
2025-07-10,Email,984.1,13,207.88,15.99
2025-07-10,Organic,3588.29,46,528.54,11.49
2025-07-10,Paid Search,4497.68,52,767.38,14.76
2025-07-10,Paid Social,2924.08,49,570.56,11.64
2025-07-11,Affiliates,1099.47,17,149.33,8.78
2025-07-11,Email,1567.85,20,187.62,9.38
2025-07-11,Organic,2159.41,32,449.9,14.06
2025-07-11,Paid Search,2838.83,41,671.97,16.39
2025-07-11,Paid Social,1817.49,30,455.64,15.19
2025-07-12,Affiliates,729.79,15,180.61,12.04
2025-07-12,Email,1154.3400000000001,17,273.83,16.11
2025-07-12,Organic,2733.13,40,702.05,17.55
2025-07-12,Paid Search,5195.26,76,1013.76,13.34
2025-07-12,Paid Social,3164.77,52,742.84,14.29
2025-07-13,Affiliates,1270.76,16,167.9,10.49
2025-07-13,Email,1373.8,17,213.87,12.58
2025-07-13,Organic,2238.81,35,485.72,13.88
2025-07-13,Paid Search,4121.35,49,665.61,13.58
2025-07-13,Paid Social,2854.54,39,465.73,11.94
2025-07-14,Affiliates,1488.66,18,200.7,11.15
2025-07-14,Email,958.8,17,322.24,18.96
2025-07-14,Organic,3111.52,47,667.1,14.19
2025-07-14,Paid Search,3732.8599999999997,55,969.56,17.63
2025-07-14,Paid Social,4101.54,53,667.1,12.59
2025-07-15,Affiliates,810.2,13,194.94,15.0
2025-07-15,Email,1407.67,15,320.45,21.36
2025-07-15,Organic,3693.09,42,611.53,14.56
2025-07-15,Paid Search,3773.85,50,867.9,17.36
2025-07-15,Paid Social,2229.87,29,675.62,23.3
2025-07-16,Affiliates,1235.06,17,214.98,12.65
2025-07-16,Email,1846.0900000000001,27,312.95,11.59
2025-07-16,Organic,5067.25,59,636.78,10.79
2025-07-16,Paid Search,5550.57,69,851.76,12.34
2025-07-16,Paid Social,3306.78,45,704.81,15.66
2025-07-17,Affiliates,547.5,8,182.99,22.87
2025-07-17,Email,1532.6299999999999,18,226.91,12.61
2025-07-17,Organic,4512.63,61,595.33,9.76
2025-07-17,Paid Search,3543.19,49,810.04,16.53
2025-07-17,Paid Social,4037.0,57,624.61,10.96
2025-07-18,Affiliates,1037.44,12,113.93,9.49
2025-07-18,Email,1260.15,16,172.35,10.77
2025-07-18,Organic,3398.05,46,398.75,8.67
2025-07-18,Paid Search,3421.1,49,442.57,9.03
2025-07-18,Paid Social,2810.2599999999998,39,333.02,8.54
2025-07-19,Affiliates,1064.37,10,142.87,14.29
2025-07-19,Email,542.3,8,209.28,26.16
2025-07-19,Organic,3814.56,48,511.13,10.65
2025-07-19,Paid Search,4113.89,57,676.14,11.86
2025-07-19,Paid Social,3957.72,42,472.89,11.26
2025-07-20,Affiliates,1148.65,16,173.84,10.86
2025-07-20,Email,1091.56,21,250.82,11.94
2025-07-20,Organic,4458.68,66,628.3,9.52
2025-07-20,Paid Search,6056.39,85,846.84,9.96
2025-07-20,Paid Social,4517.5,62,583.6,9.41
2025-07-21,Affiliates,483.16,9,117.81,13.09
2025-07-21,Email,471.87,7,164.94,23.56
2025-07-21,Organic,2831.05,31,500.7,16.15
2025-07-21,Paid Search,3287.0099999999998,53,706.87,13.34
2025-07-21,Paid Social,2035.68,35,473.21,13.52
2025-07-22,Affiliates,928.6700000000001,15,140.01,9.33
2025-07-22,Email,1217.87,13,227.77,17.52
2025-07-22,Organic,4067.11,52,516.14,9.93
2025-07-22,Paid Search,6090.32,76,741.83,9.76
2025-07-22,Paid Social,2609.12,36,463.9,12.89
2025-07-23,Affiliates,521.5600000000001,7,164.18,23.45
2025-07-23,Email,1170.17,17,205.23,12.07
2025-07-23,Organic,3764.4700000000003,47,577.06,12.28
2025-07-23,Paid Search,4893.41,63,849.9,13.49
2025-07-23,Paid Social,3828.9700000000003,42,618.11,14.72
2025-07-24,Affiliates,1069.3400000000001,14,151.98,10.86
2025-07-24,Email,1738.56,23,211.91,9.21
2025-07-24,Organic,3261.94,52,522.28,10.04
2025-07-24,Paid Search,4450.79,62,729.91,11.77
2025-07-24,Paid Social,3936.2799999999997,46,524.42,11.4
2025-07-25,Affiliates,824.79,15,131.23,8.75
2025-07-25,Email,1464.92,25,150.73,6.03
2025-07-25,Organic,3487.15,45,478.8,10.64
2025-07-25,Paid Search,5373.59,70,588.75,8.41
2025-07-25,Paid Social,2550.13,41,423.83,10.34
2025-07-26,Affiliates,829.17,17,222.94,13.11
2025-07-26,Email,1650.73,25,249.8,9.99
2025-07-26,Organic,3187.13,53,698.35,13.18
2025-07-26,Paid Search,6969.18,76,875.63,11.52
2025-07-26,Paid Social,3935.15,57,639.26,11.22
2025-07-27,Affiliates,1490.56,23,204.5,8.89
2025-07-27,Email,1154.83,16,235.17,14.7
2025-07-27,Organic,3213.97,45,593.04,13.18
2025-07-27,Paid Search,5697.12,86,881.9,10.25
2025-07-27,Paid Social,3327.47,57,641.61,11.26
2025-07-28,Affiliates,793.02,11,164.8,14.98
2025-07-28,Email,1994.52,27,232.41,8.61
2025-07-28,Organic,2960.97,43,496.52,11.55
2025-07-28,Paid Search,4808.9,65,709.92,10.92
2025-07-28,Paid Social,2363.6,37,509.2,13.76
2025-07-29,Affiliates,1227.94,16,166.53,10.41
2025-07-29,Email,1198.97,16,279.18,17.45
2025-07-29,Organic,3327.2,42,646.52,15.39
2025-07-29,Paid Search,4288.07,59,832.64,14.11
2025-07-29,Paid Social,2192.16,32,524.07,16.38
2025-07-30,Affiliates,866.66,13,158.56,12.2
2025-07-30,Email,869.11,14,180.89,12.92
2025-07-30,Organic,4054.36,45,556.08,12.36
2025-07-30,Paid Search,3396.7,45,830.78,18.46
2025-07-30,Paid Social,2879.75,43,506.95,11.79
2025-07-31,Affiliates,1074.28,18,213.28,11.85
2025-07-31,Email,1085.67,12,253.27,21.11
2025-07-31,Organic,2762.64,39,645.17,16.54
2025-07-31,Paid Search,3478.15,51,847.78,16.62
2025-07-31,Paid Social,2916.48,42,706.48,16.82
2025-08-01,Affiliates,1031.6,16,180.23,11.26
2025-08-01,Email,1399.97,18,186.99,10.39
2025-08-01,Organic,3748.73,48,556.47,11.59
2025-08-01,Paid Search,5348.43,75,775.0,10.33
2025-08-01,Paid Social,4893.54,59,554.22,9.39
2025-08-02,Affiliates,768.72,10,207.27,20.73
2025-08-02,Email,915.2900000000001,18,298.13,16.56
2025-08-02,Organic,2821.69,40,704.16,17.6
2025-08-02,Paid Search,4852.58,64,968.23,15.13
2025-08-02,Paid Social,3124.85,41,661.57,16.14
2025-08-03,Affiliates,861.67,14,127.3,9.09
2025-08-03,Email,1086.3600000000001,13,184.06,14.16
2025-08-03,Organic,3763.9700000000003,49,440.38,8.99
2025-08-03,Paid Search,4000.03,62,586.6,9.46
2025-08-03,Paid Social,4943.97,57,381.89,6.7
2025-08-04,Affiliates,511.24,7,151.09,21.58
2025-08-04,Email,1161.6100000000001,17,245.52,14.44
2025-08-04,Organic,3888.12,50,535.89,10.72
2025-08-04,Paid Search,3806.61,58,868.75,14.98
2025-08-04,Paid Social,2561.72,36,559.49,15.54
2025-08-05,Affiliates,642.9000000000001,12,131.89,10.99
2025-08-05,Email,1230.67,20,226.68,11.33
2025-08-05,Organic,2854.94,40,490.46,12.26
2025-08-05,Paid Search,4583.77,60,700.66,11.68
2025-08-05,Paid Social,3276.15,50,511.07,10.22
2025-08-06,Affiliates,1340.75,19,125.36,6.6
2025-08-06,Email,1118.05,17,233.62,13.74
2025-08-06,Organic,3423.33,52,446.34,8.58
2025-08-06,Paid Search,5216.35,69,679.96,9.85
2025-08-06,Paid Social,3271.4900000000002,47,414.05,8.81
2025-08-07,Affiliates,976.9599999999999,15,200.62,13.37
2025-08-07,Email,967.18,16,237.1,14.82
2025-08-07,Organic,3217.34,44,698.27,15.87
2025-08-07,Paid Search,3829.57,65,859.81,13.23
2025-08-07,Paid Social,3973.01,48,609.68,12.7
2025-08-08,Affiliates,1459.18,19,170.76,8.99
2025-08-08,Email,1693.09,31,266.19,8.59
2025-08-08,Organic,4199.36,51,605.19,11.87
2025-08-08,Paid Search,4853.43,74,858.82,11.61
2025-08-08,Paid Social,3047.12,46,610.22,13.27
2025-08-09,Affiliates,1098.0,14,125.53,8.97
2025-08-09,Email,1238.52,16,160.68,10.04
2025-08-09,Organic,2979.46,43,430.15,10.0
2025-08-09,Paid Search,4032.99,56,577.44,10.31
2025-08-09,Paid Social,2416.69,32,379.94,11.87
2025-08-10,Affiliates,890.8900000000001,15,178.6,11.91
2025-08-10,Email,1650.52,20,257.39,12.87
2025-08-10,Organic,3409.75,54,740.65,13.72
2025-08-10,Paid Search,4904.6,62,832.58,13.43
2025-08-10,Paid Social,3013.53,45,617.21,13.72
2025-08-11,Affiliates,1105.5,13,180.6,13.89
2025-08-11,Email,1438.75,14,226.35,16.17
2025-08-11,Organic,2649.71,34,604.4,17.78
2025-08-11,Paid Search,4154.72,58,825.93,14.24
2025-08-11,Paid Social,2413.98,36,570.68,15.85
2025-08-12,Affiliates,849.75,10,167.44,16.74
2025-08-12,Email,1193.18,15,196.64,13.11
2025-08-12,Organic,2671.34,34,463.37,13.63
2025-08-12,Paid Search,3810.28,57,650.27,11.41
2025-08-12,Paid Social,2611.36,32,469.21,14.66
2025-08-13,Affiliates,908.77,14,160.24,11.45
2025-08-13,Email,2063.52,23,219.38,9.54
2025-08-13,Organic,2976.89,44,471.19,10.71
2025-08-13,Paid Search,5677.67,68,627.61,9.23
2025-08-13,Paid Social,3838.41,50,429.22,8.58
2025-08-14,Affiliates,880.6800000000001,13,118.32,9.1
2025-08-14,Email,863.98,15,151.18,10.08
2025-08-14,Organic,2724.94,41,432.19,10.54
2025-08-14,Paid Search,4097.08,42,566.94,13.5
2025-08-14,Paid Social,1681.8,30,374.67,12.49
2025-08-15,Affiliates,1201.95,13,141.57,10.89
2025-08-15,Email,1464.55,26,222.76,8.57
2025-08-15,Organic,2691.07,42,518.38,12.34
2025-08-15,Paid Search,3269.6,44,707.83,16.09
2025-08-15,Paid Social,2584.81,37,491.32,13.28
2025-08-16,Affiliates,1586.87,20,148.09,7.4
2025-08-16,Email,1616.51,23,249.9,10.87
2025-08-16,Organic,3994.39,60,583.1,9.72
2025-08-16,Paid Search,6070.4,74,802.92,10.85
2025-08-16,Paid Social,3567.42,51,529.88,10.39
2025-08-17,Affiliates,730.5500000000001,11,156.64,14.24
2025-08-17,Email,1761.58,24,270.8,11.28
2025-08-17,Organic,4808.8,73,724.8,9.93
2025-08-17,Paid Search,6657.43,89,841.62,9.46
2025-08-17,Paid Social,4270.08,58,661.08,11.4
2025-08-18,Affiliates,448.77,7,142.25,20.32
2025-08-18,Email,910.16,15,217.96,14.53
2025-08-18,Organic,3456.07,51,550.63,10.8
2025-08-18,Paid Search,6413.96,82,816.76,9.96
2025-08-18,Paid Social,3505.62,50,566.69,11.33
2025-08-19,Affiliates,612.26,13,137.18,10.55
2025-08-19,Email,492.55,7,159.13,22.73
2025-08-19,Organic,2625.5299999999997,33,442.63,13.41
2025-08-19,Paid Search,4139.68,57,689.54,12.1
2025-08-19,Paid Social,2128.77,27,400.56,14.84
2025-08-20,Affiliates,587.87,9,141.58,15.73
2025-08-20,Email,1884.91,23,237.5,10.33
2025-08-20,Organic,4071.1,54,568.62,10.53
2025-08-20,Paid Search,4239.4400000000005,54,771.86,14.29
2025-08-20,Paid Social,2471.78,41,564.05,13.76
2025-08-21,Affiliates,966.22,16,158.33,9.9
2025-08-21,Email,1529.91,22,240.66,10.94
2025-08-21,Organic,1895.5,31,517.21,16.68
2025-08-21,Paid Search,5677.3,72,726.21,10.09
2025-08-21,Paid Social,3150.09,39,468.66,12.02
2025-08-22,Affiliates,627.01,11,140.46,12.77
2025-08-22,Email,442.36,11,196.65,17.88
2025-08-22,Organic,3506.7,52,483.18,9.29
2025-08-22,Paid Search,4562.29,58,599.3,10.33
2025-08-22,Paid Social,3088.34,40,453.22,11.33
2025-08-23,Affiliates,680.96,12,105.54,8.8
2025-08-23,Email,1614.25,24,180.15,7.51
2025-08-23,Organic,4111.44,59,489.49,8.3
2025-08-23,Paid Search,4986.24,67,595.03,8.88
2025-08-23,Paid Social,3620.96,46,449.46,9.77
2025-08-24,Affiliates,1547.03,16,186.82,11.68
2025-08-24,Email,2218.69,28,300.98,10.75
2025-08-24,Organic,3120.79,44,620.13,14.09
2025-08-24,Paid Search,4696.97,70,866.62,12.38
2025-08-24,Paid Social,3435.49,41,620.13,15.13
2025-08-25,Affiliates,696.85,12,160.22,13.35
2025-08-25,Email,1065.46,16,228.56,14.28
2025-08-25,Organic,3756.22,50,643.25,12.86
2025-08-25,Paid Search,3567.62,49,777.56,15.87
2025-08-25,Paid Social,2079.9900000000002,25,546.65,21.87
2025-08-26,Affiliates,615.57,11,155.67,14.15
2025-08-26,Email,881.72,17,241.88,14.23
2025-08-26,Organic,4192.49,53,586.74,11.07
2025-08-26,Paid Search,3097.4700000000003,41,790.31,19.28
2025-08-26,Paid Social,3704.6800000000003,46,620.27,13.48
2025-08-27,Affiliates,1132.15,13,149.77,11.52
2025-08-27,Email,851.72,15,188.68,12.58
2025-08-27,Organic,2931.4700000000003,46,482.39,10.49
2025-08-27,Paid Search,4775.58,62,630.22,10.16
2025-08-27,Paid Social,2682.79,40,494.06,12.35
2025-08-28,Affiliates,342.26,6,176.27,29.38
2025-08-28,Email,1189.46,18,253.11,14.06
2025-08-28,Organic,3989.33,55,560.45,10.19
2025-08-28,Paid Search,5238.92,71,784.18,11.04
2025-08-28,Paid Social,1581.47,30,485.87,16.2
2025-08-29,Affiliates,488.08,12,108.27,9.02
2025-08-29,Email,1151.06,25,213.11,8.52
2025-08-29,Organic,2933.57,38,367.78,9.68
2025-08-29,Paid Search,4555.06,71,622.14,8.76
2025-08-29,Paid Social,3061.49,45,407.31,9.05
2025-08-30,Affiliates,473.89,8,148.24,18.53
2025-08-30,Email,1500.04,19,237.59,12.5
2025-08-30,Organic,2817.8,41,469.09,11.44
2025-08-30,Paid Search,4346.06,56,645.76,11.53
2025-08-30,Paid Social,4135.12,45,530.01,11.78
2025-08-31,Affiliates,937.05,12,169.53,14.13
2025-08-31,Email,583.26,10,207.74,20.77
2025-08-31,Organic,2957.46,39,656.65,16.84
2025-08-31,Paid Search,2985.83,40,797.53,19.94
2025-08-31,Paid Social,2153.66,37,556.36,15.04
2025-09-01,Affiliates,555.52,9,162.72,18.08
2025-09-01,Email,1152.09,14,213.14,15.22
2025-09-01,Organic,2213.31,30,531.7,17.72
2025-09-01,Paid Search,4135.7699999999995,60,829.64,13.83
2025-09-01,Paid Social,2744.5099999999998,40,554.62,13.87
2025-09-02,Affiliates,1177.68,22,140.17,6.37
2025-09-02,Email,712.35,13,154.84,11.91
2025-09-02,Organic,2389.2,32,376.51,11.77
2025-09-02,Paid Search,3967.24,52,572.1,11.0
2025-09-02,Paid Social,1832.22,29,386.29,13.32
2025-09-03,Affiliates,1118.21,15,122.6,8.17
2025-09-03,Email,700.59,10,188.48,18.85
2025-09-03,Organic,3053.23,35,468.44,13.38
2025-09-03,Paid Search,2299.14,31,592.87,19.12
2025-09-03,Paid Social,2426.4900000000002,35,457.46,13.07
2025-09-04,Affiliates,821.3100000000001,11,113.97,10.36
2025-09-04,Email,2249.44,26,192.71,7.41
2025-09-04,Organic,3193.4900000000002,46,505.59,10.99
2025-09-04,Paid Search,4772.1900000000005,60,721.09,12.02
2025-09-04,Paid Social,3589.0,48,538.75,11.22
2025-09-05,Affiliates,806.38,13,152.13,11.7
2025-09-05,Email,821.26,14,258.62,18.47
2025-09-05,Organic,3629.59,50,641.48,12.83
2025-09-05,Paid Search,3996.65,56,849.39,15.17
2025-09-05,Paid Social,3445.9,45,633.87,14.09
2025-09-06,Affiliates,942.29,10,106.66,10.67
2025-09-06,Email,1453.08,22,225.87,10.27
2025-09-06,Organic,2474.79,33,541.68,16.41
2025-09-06,Paid Search,3467.0,52,757.09,14.56
2025-09-06,Paid Social,3567.33,43,460.11,10.7
2025-09-07,Affiliates,960.74,11,191.59,17.42
2025-09-07,Email,1284.6299999999999,16,244.95,15.31
2025-09-07,Organic,2794.98,39,560.22,14.36
2025-09-07,Paid Search,5195.66,71,846.39,11.92
